PRIMARY_TAG,Date,Well,OilDay,Injgas,AnnulusA,AnnulusB,WHP,WaterDay,Choke,TotLiq
273,2015-02-06 00:00:00,D,26,19452.32226,74.61082368,93.72934526,31.425625,47,8,73
274,2015-02-06 00:00:00,F,19,16508.20724,86.6674548,88.39210567,35.80229167,47,8,66
275,2015-02-06 00:00:00,G,74,25512.5356,75.03780483,97.93619628,27.21055556,77,8,151
276,2015-02-06 00:00:00,H,78,19977.86256,76.34219497,78.16252229,27.76097222,44,8,122
277,2015-02-07 00:00:00,A,66,5914.058863,68.27612851,74.08071674,28.08048611,0,8,66
278,2015-02-07 00:00:00,B,69,14446.31341,76.20382483,81.3302471,27.62722222,10,8,79
279,2015-02-07 00:00:00,C,34,15901.7426,77.68885761,77.54331917,33.99430556,29,8,63
280,2015-02-07 00:00:00,D,26,19484.59999,74.27583223,93.14792505,30.63208333,47,8,73
281,2015-02-07 00:00:00,F,19,16545.44831,86.81756762,86.28176858,36.33694444,47,8,66
282,2015-02-07 00:00:00,G,74,25513.12884,74.38377719,101.7558607,27.00597222,77,8,151
283,2015-02-07 00:00:00,H,78,19981.91344,76.33843844,76.50832359,27.73326389,44,8,122
284,2015-02-08 00:00:00,A,66,5897.485421,68.03228249,76.75572443,28.07640527,0,8,66
285,2015-02-08 00:00:00,B,69,15370.56529,76.40527481,84.69573689,28.04607911,10,8,79
286,2015-02-08 00:00:00,C,34,14272.39652,77.65644888,77.83585681,32.10825815,29,8,63
287,2015-02-08 00:00:00,D,26,19420.15199,74.78704729,89.74853796,30.68605135,47,8,73
288,2015-02-08 00:00:00,F,19,16499.20797,86.41299545,87.56868939,35.99590562,47,8,66
289,2015-02-08 00:00:00,G,74,25578.99022,75.46355756,100.5634338,26.45690493,77,8,151
290,2015-02-08 00:00:00,H,78,20028.88251,77.05880472,78.63265244,27.83615545,44,8,122
291,2015-02-09 00:00:00,A,66,5908.521313,67.67799141,76.78751914,28.10722222,0,8,66
292,2015-02-09 00:00:00,B,70,15053.01088,76.1393153,83.76480412,27.93020833,10,8,80
293,2015-02-09 00:00:00,C,31,14591.45266,78.13270802,74.77616076,32.68027778,26,8,57
294,2015-02-09 00:00:00,D,26,19500.67995,74.4561333,91.23991498,30.48493056,47,8,73
295,2015-02-09 00:00:00,F,19,16465.63613,87.2114958,87.86873968,36.06673611,47,8,66
296,2015-02-09 00:00:00,G,74,25586.71795,74.5708146,97.35490621,26.46430556,77,8,151
297,2015-02-09 00:00:00,H,78,19954.19002,76.89617482,78.87223299,27.98618056,44,8,122
298,2015-02-10 00:00:00,A,66,5915.402999,68.13903424,76.96128184,27.92291667,0,8,66
299,2015-02-10 00:00:00,B,70,14372.19853,75.91911661,82.98718337,27.59333333,10,8,80
300,2015-02-10 00:00:00,C,33,15015.01216,77.04082296,74.25771448,32.85965278,27,8,60
301,2015-02-10 00:00:00,D,26,19446.3384,74.5822439,90.79472851,30.46854167,47,8,73
302,2015-02-10 00:00:00,F,19,16452.3283,87.4692349,85.8520153,36.20375,47,8,66
303,2015-02-10 00:00:00,G,74,25551.38744,74.75892563,91.57449694,26.62486111,77,8,151
304,2015-02-10 00:00:00,H,78,19968.53985,76.61887653,79.03565233,28.15159722,41,8,119
305,2015-02-11 00:00:00,A,74,6599.107948,68.23984059,76.5589998,27.50582929,0,8,74
306,2015-02-11 00:00:00,B,70,14421.66942,76.193714,84.18714091,28.0056211,10,8,80
307,2015-02-11 00:00:00,C,33,14899.89572,77.48959937,74.90222959,33.00999306,27,8,60
308,2015-02-11 00:00:00,D,26,19455.81908,74.25925614,92.79540584,30.41693269,47,8,73
309,2015-02-11 00:00:00,F,19,16462.1314,86.41989944,86.69114707,36.348161,47,8,66
310,2015-02-11 00:00:00,G,74,25501.74552,74.7092668,88.74168611,27.06627342,77,8,151
311,2015-02-11 00:00:00,H,78,19984.74223,76.34757762,77.43327517,28.30513532,41,8,119
312,2015-02-12 00:00:00,A,70,6958.560258,67.97127205,75.23522795,27.31138889,0,8,70
313,2015-02-12 00:00:00,B,67,14389.09666,76.01539937,83.47909301,28.77402778,14,8,81
314,2015-02-12 00:00:00,C,33,14997.38227,77.53456116,77.95480053,33.09034722,27,8,60
315,2015-02-12 00:00:00,D,20,19488.68765,74.54555188,91.39243916,30.93756944,52,8,72
316,2015-02-12 00:00:00,F,19,16448.36644,86.65245036,86.77904435,36.83340278,47,8,66
317,2015-02-12 00:00:00,G,74,25807.52396,74.5347584,86.45648829,27.14472222,77,8,151
318,2015-02-12 00:00:00,H,78,20030.45866,76.8535665,78.19236923,28.07222222,41,8,119
319,2015-02-13 00:00:00,A,70,6957.992655,67.47951829,79.13313258,27.40430556,0,8,70
320,2015-02-13 00:00:00,B,67,14405.331,76.2171605,81.36927575,28.75909722,14,8,81
321,2015-02-13 00:00:00,C,33,14968.60597,77.28252047,75.8908763,32.91027778,27,8,60
322,2015-02-13 00:00:00,D,20,19507.04346,74.84604842,88.88917864,30.86097222,52,8,72
323,2015-02-13 00:00:00,F,19,16498.73847,86.73391322,88.07559527,36.70888889,47,8,66
324,2015-02-13 00:00:00,G,74,26507.28607,75.09727077,85.80875579,27.5025,77,8,151
325,2015-02-13 00:00:00,H,78,20093.09048,76.46482163,76.56716962,27.82354167,41,8,119
326,2015-02-14 00:00:00,A,70,6937.576063,67.67321742,78.24952009,27.34330326,0,8,70
327,2015-02-14 00:00:00,B,67,14316.83497,75.48959661,82.51152465,28.6184594,14,8,81
328,2015-02-14 00:00:00,C,33,14885.88488,76.81693863,77.18728191,32.74024983,27,8,60
329,2015-02-14 00:00:00,D,20,19428.11974,74.83211724,89.34251052,30.78910479,52,8,72
330,2015-02-14 00:00:00,F,19,16381.7794,86.65539507,87.80324834,36.65385149,47,8,66
331,2015-02-14 00:00:00,G,78,26668.32645,74.74083727,81.20579843,27.73379598,72,8,150
332,2015-02-14 00:00:00,H,79,20954.87063,76.88863673,67.69556223,27.6907703,39,8,118
333,2015-02-15 00:00:00,A,70,6896.904985,67.94304856,76.67276154,27.31430556,0,8,70
334,2015-02-15 00:00:00,B,67,14411.68306,76.48273027,84.7048019,28.69118056,14,8,81
335,2015-02-15 00:00:00,C,34,14973.0258,76.24729864,78.29285515,32.71013889,28,8,62
336,2015-02-15 00:00:00,D,20,19425.36864,75.18246261,87.62574831,30.93506944,52,8,72
337,2015-02-15 00:00:00,F,19,16481.14377,87.16353486,88.50023167,36.54736111,47,8,66
338,2015-02-15 00:00:00,G,74,27568.99612,75.48477218,79.79814208,27.32722222,64,8,138
339,2015-02-15 00:00:00,H,76,21642.72449,76.9273952,73.82731399,28.27770833,46,8,122
340,2015-02-16 00:00:00,A,70,6885.219917,67.44351295,75.07092516,26.90277778,0,8,70
341,2015-02-16 00:00:00,B,67,14393.17811,75.83584206,83.62843357,28.23555556,14,8,81
342,2015-02-16 00:00:00,C,34,14978.56701,76.5055772,78.2484683,32.18958333,28,8,62
343,2015-02-16 00:00:00,D,20,19497.4519,75.30730227,87.14892698,30.42020833,55,8,75
344,2015-02-16 00:00:00,F,20,16472.32228,87.34043359,84.35886401,36.05979167,47,8,67
345,2015-02-16 00:00:00,G,77,26996.2571,74.81643311,78.03579059,26.701875,68,8,145
346,2015-02-16 00:00:00,H,75,22014.73594,76.77991837,71.69888842,27.80333333,46,8,121
347,2015-02-17 00:00:00,A,70,6933.70796,67.58513081,74.44812511,27.1333796,0,8,70
348,2015-02-17 00:00:00,B,67,14364.13917,76.16707857,84.44906754,28.54191534,14,8,81
349,2015-02-17 00:00:00,C,34,14907.23811,76.8749896,77.80061532,32.37161693,28,8,62
350,2015-02-17 00:00:00,D,20,19442.52003,74.76905944,88.14424761,30.59535045,55,8,75
351,2015-02-17 00:00:00,F,20,16457.45098,87.33528172,87.29125087,36.36197085,47,8,67
352,2015-02-17 00:00:00,G,77,26527.3168,75.2891435,78.089924,26.54899375,68,8,145
353,2015-02-17 00:00:00,H,80,22581.52367,77.5839716,75.38535728,28.5925746,41,8,121
354,2015-02-18 00:00:00,A,70,6907.639628,67.69207717,76.47198543,27.00854167,0,8,70
355,2015-02-18 00:00:00,B,67,14352.20248,75.96586914,83.81944886,28.62506944,14,8,81
356,2015-02-18 00:00:00,C,34,15016.71605,76.67960719,76.98055396,32.62597222,28,8,62
357,2015-02-18 00:00:00,D,20,19423.58798,74.32471917,87.70902696,30.62159722,55,8,75
358,2015-02-18 00:00:00,F,20,16486.84453,86.67203356,88.14924055,36.44625,47,8,67
359,2015-02-18 00:00:00,G,77,26572.71323,75.02309957,76.43837231,26.97694444,68,8,145
360,2015-02-18 00:00:00,H,77,23489.33899,78.1175731,73.1166761,29.07493056,47,8,124
361,2015-02-19 00:00:00,A,70,6977.484702,67.97446092,79.64572687,27.22895833,0,8,70
362,2015-02-19 00:00:00,B,67,14376.96991,76.21593287,82.59035209,28.72069444,14,8,81
363,2015-02-19 00:00:00,C,34,14944.0594,76.81254024,76.7987131,32.473125,28,8,62
364,2015-02-19 00:00:00,D,20,19425.75346,75.14156467,87.10910733,30.88951389,55,8,75
365,2015-02-19 00:00:00,F,20,16459.73191,87.21167915,87.3856125,36.24277778,47,8,67
366,2015-02-19 00:00:00,G,77,26544.39691,75.52515189,74.56373523,26.85111111,68,8,145
367,2015-02-19 00:00:00,H,68,23734.75305,78.15561009,74.32408068,30.40159722,36,8,104
368,2015-02-20 00:00:00,A,70,6908.632,67.94998486,76.63047318,27.14302568,0,8,70
369,2015-02-20 00:00:00,B,67,14356.85735,76.3425956,82.77058046,28.57473976,14,8,81
370,2015-02-20 00:00:00,C,34,14869.84961,76.8671894,78.99086082,32.89673838,28,8,62
371,2015-02-20 00:00:00,D,20,19518.62236,74.23965782,86.55573229,30.64989591,55,8,75
372,2015-02-20 00:00:00,F,20,16524.40299,86.9212553,87.27343207,36.18001388,47,8,67
373,2015-02-20 00:00:00,G,69,26584.15998,75.28451102,75.17326169,26.85877863,70,8,139
374,2015-02-20 00:00:00,H,68,22984.73329,78.21864934,74.87032772,31.26495489,36,8,104
375,2015-02-21 00:00:00,A,70,6886.815175,67.24193328,76.99033082,26.96972222,0,8,70
376,2015-02-21 00:00:00,B,67,14436.83196,76.6578379,83.0291761,28.55479167,14,8,81
377,2015-02-21 00:00:00,C,34,14866.25044,77.53288987,78.92079396,33.12909722,28,8,62
378,2015-02-21 00:00:00,D,20,19445.02862,74.34642793,88.60440687,30.63236111,55,8,75
379,2015-02-21 00:00:00,F,20,16482.95646,87.27404921,86.72852119,35.83763889,47,8,67
380,2015-02-21 00:00:00,G,69,26621.1266,74.95616474,74.14190812,27.01034722,70,8,139
381,2015-02-21 00:00:00,H,80,23000.57086,77.32633552,79.53728304,30.91375,30,8,110
382,2015-02-22 00:00:00,A,70,6956.362929,67.25083746,77.96316896,27.18770833,0,8,70
383,2015-02-22 00:00:00,B,67,14396.51555,75.7417977,84.79774018,28.64354167,14,8,81
384,2015-02-22 00:00:00,C,34,14963.91729,76.85641385,78.75451628,33.154375,28,8,62
385,2015-02-22 00:00:00,D,20,19432.67799,75.05115498,88.46794174,30.70458333,55,8,75
386,2015-02-22 00:00:00,F,20,16538.12469,87.58115779,85.99933645,35.985625,47,8,67
387,2015-02-22 00:00:00,G,69,26566.70735,74.91102895,72.87908361,26.85791667,70,8,139
388,2015-02-22 00:00:00,H,80,22941.38173,78.17785112,75.41392926,31.543125,30,8,110
389,2015-02-23 00:00:00,A,70,6913.296151,68.04306145,79.07450031,27.28841083,0,8,70
390,2015-02-23 00:00:00,B,67,14422.01119,76.27852893,82.902604,28.81873699,14,8,81
391,2015-02-23 00:00:00,C,34,14918.93675,76.99592367,79.23322537,33.0981957,28,8,62
392,2015-02-23 00:00:00,D,20,19437.77764,75.1351475,88.36195235,30.74524636,55,8,75
393,2015-02-23 00:00:00,F,20,16503.62646,86.51504497,87.66969188,35.81276891,47,8,67
394,2015-02-23 00:00:00,G,69,26578.54409,75.28209912,71.78369977,27.37265788,70,8,139
395,2015-02-23 00:00:00,H,80,22998.53067,78.38212044,76.13829879,31.20575989,30,8,110
396,2015-02-24 00:00:00,A,70,6962.057746,67.12580178,77.49512536,27.303125,0,8,70
397,2015-02-24 00:00:00,B,67,14432.3017,76.28467728,84.27112981,28.90694444,12,8,79
398,2015-02-24 00:00:00,C,34,14970.68695,76.97236941,77.57146261,32.88180556,28,8,62
399,2015-02-24 00:00:00,D,20,19446.51836,74.58902081,87.33806332,31.08013889,55,8,75
400,2015-02-24 00:00:00,F,20,16540.63844,86.82568354,87.48469097,35.99638889,47,8,67
401,2015-02-24 00:00:00,G,69,26526.46714,74.96536996,77.38739041,27.86458333,70,8,139
402,2015-02-24 00:00:00,H,87,22929.35717,78.21651105,77.86632754,31.23125,30,8,117
403,2015-02-25 00:00:00,A,70,6937.562674,68.04757836,78.15524384,27.21333333,0,8,70
404,2015-02-25 00:00:00,B,67,14374.29235,75.82196577,84.72065428,28.85201389,12,8,79
405,2015-02-25 00:00:00,C,34,14973.71934,76.82725102,78.07271918,32.92909722,28,8,62
406,2015-02-25 00:00:00,D,18,19496.72167,74.66516365,86.84174761,30.98923611,57,8,75
407,2015-02-25 00:00:00,F,20,16445.70604,86.99867828,87.30670355,36.03638889,47,8,67
408,2015-02-25 00:00:00,G,69,26488.46507,74.67538951,84.68036167,28.32208333,70,8,139
409,2015-02-25 00:00:00,H,87,22912.09638,78.29273897,78.34411795,30.92541667,30,8,117
410,2015-02-26 00:00:00,A,70,6882.624353,67.93939202,79.63460268,27.30451389,0,8,70
411,2015-02-26 00:00:00,B,67,14371.77827,76.43564638,83.77425399,28.50368056,12,8,79
412,2015-02-26 00:00:00,C,28,14938.84317,77.34904135,77.07093044,33.12921582,32,8,60
413,2015-02-26 00:00:00,D,18,19462.05965,74.13938739,87.50487647,30.85218598,57,8,75
414,2015-02-26 00:00:00,F,19,16474.89509,87.39731151,87.32370525,36.14427481,46,8,65
415,2015-02-26 00:00:00,G,70,26494.00229,74.52561896,81.80752476,28.42048611,77,8,147
416,2015-02-26 00:00:00,H,87,22915.90045,77.47924487,78.78014758,31.1870229,30,8,117
417,2015-02-27 00:00:00,A,70,6882.802559,67.53005705,79.09999038,27.51721027,0,8,70
418,2015-02-27 00:00:00,B,67,14414.58765,75.86146856,84.30383318,27.82387231,12,8,79
419,2015-02-27 00:00:00,C,28,14993.62883,77.48630866,77.21887301,32.95076389,32,8,60
420,2015-02-27 00:00:00,D,18,19495.38056,74.6122406,87.95378847,30.89145833,57,8,75
421,2015-02-27 00:00:00,F,19,16436.68066,87.12390677,87.81379024,36.18027778,46,8,65
422,2015-02-27 00:00:00,G,70,26450.52434,74.33122702,81.38098787,28.34927134,77,8,147
423,2015-02-27 00:00:00,H,87,22953.56654,77.70297497,76.81793336,31,30,8,117
424,2015-02-28 00:00:00,A,70,6919.807881,68.03411591,75.95191072,27.66548611,0,8,70
425,2015-02-28 00:00:00,B,67,14396.35173,75.8401081,82.26099585,27.91333333,12,8,79
426,2015-02-28 00:00:00,C,28,14966.77034,77.89383101,76.33751756,33.25194444,32,8,60
427,2015-02-28 00:00:00,D,18,19450.57131,74.78467947,88.69115522,30.94673611,57,8,75
428,2015-02-28 00:00:00,F,19,16425.19998,87.31595697,87.60022407,36.24319444,46,8,65
429,2015-02-28 00:00:00,G,70,26561.63651,74.525458,80.45286485,28.254375,77,8,147
430,2015-02-28 00:00:00,H,87,22959.93091,77.62878182,76.56747837,31.62729167,30,8,117
431,2015-03-01 00:00:00,A,70,6939.443173,67.11129914,75.12229982,27.60541667,0,8,70
432,2015-03-01 00:00:00,B,67,14398.77997,75.64648704,82.73490166,27.71645833,12,8,79
433,2015-03-01 00:00:00,C,28,14994.53378,77.71141503,78.16977128,33.39055556,32,8,60
434,2015-03-01 00:00:00,D,18,19409.60699,74.5358609,89.37659517,30.87909722,57,8,75
435,2015-03-01 00:00:00,F,19,16434.58601,87.61310476,86.31601615,36.17118056,46,8,65
436,2015-03-01 00:00:00,G,70,26532.2972,74.8697865,78.81953482,28.14902778,77,8,147
437,2015-03-01 00:00:00,H,87,22981.28572,77.70368915,76.98880026,31.61076389,30,8,117
438,2015-03-02 00:00:00,A,70,6878.135025,67.18147242,76.87825098,27.58119362,0,8,70
439,2015-03-02 00:00:00,B,67,14450.8911,76.25464277,82.118268,27.64101319,12,8,79
440,2015-03-02 00:00:00,C,28,14960.32543,77.41734193,77.85786535,33.24656489,32,8,60
441,2015-03-02 00:00:00,D,18,19458.21965,75.36378675,88.35483554,30.97765441,57,8,75
442,2015-03-02 00:00:00,F,19,16509.1481,86.68271857,88.42358077,36.0555864,46,8,65
443,2015-03-02 00:00:00,E,64,14957.31612,77.50258672,111.335337,40.67133935,0,8,64
444,2015-03-02 00:00:00,G,67,26558.47843,75.13719661,75.52453725,28.06092991,69,8,136
445,2015-03-02 00:00:00,H,87,23013.29343,78.01934222,78.94131642,31.61818182,30,8,117
446,2015-03-03 00:00:00,A,67,6944.674004,67.25491563,76.13206313,27.58138889,0,8,67
447,2015-03-03 00:00:00,B,64,14439.4381,75.56275893,82.50031805,27.76375,15,8,79
448,2015-03-03 00:00:00,C,28,14920.12688,77.77568961,76.87816219,33.50152778,32,8,60
449,2015-03-03 00:00:00,D,18,19418.81185,75.3820071,84.36742121,31.56041667,57,8,75
450,2015-03-03 00:00:00,F,19,16516.51261,86.76504528,86.64218018,36.43,46,8,65
451,2015-03-03 00:00:00,E,64,14934.12806,80.26309904,115.8934605,42.48756944,0,8,64
452,2015-03-03 00:00:00,G,67,26590.37779,75.10161743,74.99605833,28.11423611,69,8,136
453,2015-03-03 00:00:00,H,87,22990.63961,77.64252089,78.18569834,31.40944444,30,8,117
454,2015-03-04 00:00:00,A,67,6874.438386,67.01282415,74.09949173,27.28520833,0,8,67
455,2015-03-04 00:00:00,B,64,14368.21891,75.7890218,83.14625019,27.71784722,15,8,79
456,2015-03-04 00:00:00,C,28,14921.49797,76.79010336,78.73399728,33.14354167,32,8,60
457,2015-03-04 00:00:00,D,19,19482.77704,74.43640272,83.15985192,31.08444444,55,8,74
458,2015-03-04 00:00:00,F,19,16528.8298,86.85104389,86.27629776,37.05013889,46,8,65
459,2015-03-04 00:00:00,E,64,14905.72908,80.25087158,121.5315005,42.54173611,0,8,64
460,2015-03-04 00:00:00,G,67,26542.42895,74.62022932,75.20805537,28.28229167,69,8,136
461,2015-03-04 00:00:00,H,87,22920.54414,77.70813401,78.06442642,31.26520833,30,8,117
462,2015-03-05 00:00:00,A,67,6909.89498,67.91564526,77.91388876,27.29319917,0,8,67
463,2015-03-05 00:00:00,B,64,14414.90009,75.65612122,84.17257574,27.72442748,15,8,79
464,2015-03-05 00:00:00,C,28,14985.06038,76.71533066,79.20058174,33.07661346,32,8,60
465,2015-03-05 00:00:00,D,19,19451.41032,74.85267741,82.79549179,31.38105482,55,8,74
466,2015-03-05 00:00:00,F,24,16431.9599,86.81918873,87.35909794,36.992644,42,8,66
467,2015-03-05 00:00:00,E,66,14189.95977,80.68496843,125.8039999,42.11408744,0,8,66
468,2015-03-05 00:00:00,G,67,26515.85693,74.90530534,75.69133102,28.22637058,69,8,136
469,2015-03-05 00:00:00,H,91,22927.4976,77.83991194,77.31763558,31.144483,27,8,118
470,2015-03-06 00:00:00,A,67,6965.182617,67.63240047,80.60685596,27.45944444,0,8,67
471,2015-03-06 00:00:00,B,64,14414.76451,75.83533294,83.98677371,27.73701389,15,8,79
472,2015-03-06 00:00:00,C,28,14929.95434,77.01406186,79.48039319,33.1775,32,8,60
473,2015-03-06 00:00:00,D,19,19451.43386,74.09666917,80.03352167,31.69256944,55,8,74
474,2015-03-06 00:00:00,F,24,16515.68446,86.79910591,87.8679611,36.991875,42,8,66
475,2015-03-06 00:00:00,E,71,13942.24791,81.0103017,128.0949884,42.00430556,0,8,71
476,2015-03-06 00:00:00,G,67,26447.93607,74.58238277,72.58929141,28.51458333,69,8,136
477,2015-03-06 00:00:00,H,91,22951.54758,78.02031242,78.85656161,31.6375,27,8,118
478,2015-03-07 00:00:00,A,67,6944.357424,67.78578223,79.91366138,27.52784722,0,8,67
479,2015-03-07 00:00:00,B,64,14440.44691,76.40461419,81.59274563,27.76423611,15,8,79
480,2015-03-07 00:00:00,C,28,15015.89955,77.25129504,79.4950237,33.53923611,32,8,60
481,2015-03-07 00:00:00,D,19,19505.827,73.49937595,79.89792405,31.52083333,55,8,74
482,2015-03-07 00:00:00,F,24,16453.47741,87.22093701,85.66815652,36.815625,42,8,66
483,2015-03-07 00:00:00,E,72,13326.01173,81.76398002,129.1607564,41.59256944,0,8,72
484,2015-03-07 00:00:00,G,67,26495.79862,74.53207654,72.65156237,28.70277778,69,8,136
485,2015-03-07 00:00:00,H,91,22916.05392,78.03199395,77.7256819,31.87555556,27,8,118
486,2015-03-08 00:00:00,A,67,6864.531008,67.26231072,78.07022577,27.45954198,0,8,67
487,2015-03-08 00:00:00,B,64,14368.67561,76.22512714,84.11993221,27.70353921,15,8,79
488,2015-03-08 00:00:00,C,28,15006.74824,77.59878534,79.5022513,33.37716863,32,8,60
489,2015-03-08 00:00:00,D,19,19442.73834,72.98783885,78.04808272,31.70978487,55,8,74
490,2015-03-08 00:00:00,F,24,16465.3209,87.01369939,87.60731687,36.42074948,42,8,66
491,2015-03-08 00:00:00,E,74,12902.53404,81.59734806,126.7963421,41.19208883,0,8,74
492,2015-03-08 00:00:00,G,67,26542.43589,75.03228129,72.30340822,28.44878557,69,8,136
493,2015-03-08 00:00:00,H,91,22970.7037,77.44463603,79.9798545,31.62061069,27,8,118
494,2015-03-09 00:00:00,A,67,6930.848862,67.72929507,78.61238471,27.34534722,0,8,67
495,2015-03-09 00:00:00,B,64,14363.11483,75.2204266,82.86595851,27.556875,15,8,79
496,2015-03-09 00:00:00,C,28,14949.51426,77.2799627,76.89460002,33.3775,32,8,60
497,2015-03-09 00:00:00,D,19,19470.29895,73.51197163,77.91719262,31.22888889,55,8,74
498,2015-03-09 00:00:00,F,24,16506.74182,86.54027054,87.11601383,36.00965278,42,8,66
499,2015-03-09 00:00:00,E,73,13036.55028,80.91755897,129.7598515,41.03847222,0,8,73
500,2015-03-09 00:00:00,G,67,26575.80732,75.23400957,73.20797429,28.38493056,69,8,136
501,2015-03-09 00:00:00,H,91,22937.70013,78.11122806,76.55999297,31.46277778,27,8,118
502,2015-03-10 00:00:00,A,67,6937.477676,67.03027898,78.5119667,27.33520833,0,8,67
503,2015-03-10 00:00:00,B,64,14393.54373,75.25089852,84.23735977,27.62736111,15,8,79
504,2015-03-10 00:00:00,C,28,14939.42775,77.62689352,76.35736638,33.275,32,8,60
505,2015-03-10 00:00:00,D,19,19459.9949,72.06523504,77.83350184,31.08430556,55,8,74
506,2015-03-10 00:00:00,F,24,16500.4519,86.88483055,87.81335598,36.353125,42,8,66
507,2015-03-10 00:00:00,E,81,13537.78035,81.32321189,130.1678403,41.00159722,0,8,81
508,2015-03-10 00:00:00,G,67,26498.80462,75.01410837,70.3859442,28.55659722,69,8,136
509,2015-03-10 00:00:00,H,91,22918.73366,77.48352469,80.11335099,31.19951389,27,8,118
510,2015-03-11 00:00:00,A,67,6905.355729,67.32276103,79.0723753,27.36439972,0,8,67
511,2015-03-11 00:00:00,B,64,14447.0175,75.82099485,83.58748772,27.63261624,15,8,79
512,2015-03-11 00:00:00,C,29,14958.34871,77.08067144,77.16915828,32.96502429,30,8,59
513,2015-03-11 00:00:00,D,19,19491.33768,72.20845131,78.19695458,31.07300486,55,8,74
514,2015-03-11 00:00:00,F,24,16458.64612,87.5900763,86.64056571,36.49784872,38,8,62
515,2015-03-11 00:00:00,E,82,14256.93597,80.42169308,125.4730563,39.52553782,0,8,82
516,2015-03-11 00:00:00,G,67,26493.52922,75.50430717,70.38423621,28.31158917,69,8,136
517,2015-03-11 00:00:00,H,91,22983.60655,77.86256681,75.24860844,31.21769604,27,8,118
518,2015-03-12 00:00:00,A,66,6879.379866,67.75743272,78.03629094,27.30993056,0,8,66
519,2015-03-12 00:00:00,B,64,14361.02521,75.88371281,83.46940428,27.54805556,15,8,79
520,2015-03-12 00:00:00,C,29,14904.55313,77.3289638,78.48339232,33.921875,30,8,59
521,2015-03-12 00:00:00,D,19,19410.23435,73.09223814,76.20493273,30.83270833,56,8,75
522,2015-03-12 00:00:00,F,24,16469.83913,86.81365881,88.35980947,36.41930556,38,8,62
523,2015-03-12 00:00:00,E,83,14705.8075,78.60144283,122.6860702,38.53958333,0,8,83
524,2015-03-12 00:00:00,G,62,26529.92635,74.92077106,70.44285552,28.42201389,77,8,139
525,2015-03-12 00:00:00,H,86,23610.1473,78.65228199,77.62482371,31.65805556,26,8,112
526,2015-03-13 00:00:00,A,66,6864.856479,67.08999555,76.97347642,27.06680556,0,8,66
527,2015-03-13 00:00:00,B,64,14387.43035,75.92117234,80.70105164,27.39680556,15,8,79
528,2015-03-13 00:00:00,C,29,14924.05916,77.57791284,77.75987111,35.56729167,30,8,59
529,2015-03-13 00:00:00,D,19,19491.40401,72.66279347,75.21509495,31.04173611,56,8,75
530,2015-03-13 00:00:00,F,24,16537.17781,86.37427756,87.27381444,36.24145833,38,8,62
531,2015-03-13 00:00:00,E,84,14913.4054,79.50575335,128.5308811,39.25944444,0,8,84
532,2015-03-13 00:00:00,G,58,26488.468,74.36566994,71.70678152,28.63465278,88,8,146
